,DeviceId,Brand,Model
631,-2467424271232582725,vivo,Y27
632,184549844784077739,Xiaomi,MI 2S
633,1344567447706469125,Samsung,Galaxy S4
634,5913870150565721104,Xiaomi,小米4C
635,-4510948746686686320,Samsung,Galaxy Note 3
636,3856426485294135139,Huawei,荣耀3C
637,2934265528257286013,Xiaomi,红米note
638,2999450573578363280,vivo,X3L
639,1749986978131277304,China Mobile,N1
640,-7755551111002651450,Letv,超级手机1 Pro
641,5812246907035263969,Samsung,Galaxy Note
642,-2496705891799683947,Lenovo,U960E
643,-2828406027422108348,Xiaomi,红米note
644,3468652792621111996,Samsung,Galaxy A7
645,-6311742925461483139,LG,Nexus 5
646,6849455745550601656,Samsung,Galaxy Grand 2
647,-6835921906322850841,Lenovo,Grand X
648,2518800760241946529,vivo,Xperia arc S
649,-6937489105927924169,Meizu,MX4
650,-7383729859322465816,Bilifeng,T708
651,-8363543717895063746,Xiaomi,MI 4
652,8269714575804857458,OPPO,N1 Mini
653,4606714468796333826,One plus,X
654,-2019505863726101732,Huawei,G610T
655,-3128885026273701635,vivo,Y29L
656,6571589275976777137,Samsung,Galaxy S6 Edge+
657,7834542029709111186,Xiaomi,MI 2S
658,-5925478927342992867,Samsung,Galaxy S6
659,-7575057278369229905,Samsung,Galaxy S3
660,-4661602098732065133,Coolpad,F2
661,9123676204396397557,Samsung,Galaxy Mega 5.8
662,-503017450638907,Samsung,Galaxy A7
663,5726865096630356761,Verbal letter,T50
664,-6291489875229048828,Meizu,魅蓝2
665,4499349691855367422,Xiaomi,MI 4
666,45817958939645203,OPPO,R6007
667,-3940548360908759703,Lenovo,V5 Max
668,-7467925731126581316,Xiaomi,MI 4
669,1115991149944834419,Huawei,荣耀畅玩5
670,-8977193068697317912,HTC,One M8
671,-2789772317064365442,Xiaomi,GN128
672,5449866837188516158,vivo,X3T
673,-3084226054116081811,Samsung,Galaxy Note 3 Lite
674,-2986361806193027290,Meizu,MX3
675,-8637244575327374671,OPPO,A11
676,1543400054583723285,OPPO,N1 Mini
677,-4533349015665811119,Samsung,Galaxy S6 Edge
678,2168906191194661482,OPPO,A31
679,-2862703197183075502,Xiaomi,小米4C
680,-7585589163043491919,Samsung,Galaxy Note 3
681,6854481834212834657,Samsung,Galaxy Note 3
682,-7075715591447938224,Meizu,MX5
683,6849722846171575699,Xiaomi,红米Note2
684,6823852033423393190,Meizu,魅蓝metal
685,-927265069841216419,Coolpad,F2
686,-4319359762654544401,Letv,超级手机1s
687,4436631656550760283,Xiaomi,小米note
688,-6708810825991488260,Huawei,Mate 7
689,8827773441832288145,Samsung,Galaxy S4
690,1443827736906030537,Samsung,Galaxy Note 3
691,4696324840870142670,Xiaomi,小米note
692,-1884405437352382693,Xiaomi,note顶配版
693,507324986593831963,Huawei,荣耀6
694,-2090712739578545768,Xiaomi,红米2
695,-4184136408325294366,Samsung,Galaxy Note 2
696,-4066331072272929929,Haier,L700T
697,6555828806634868448,Samsung,Galaxy Note 2
698,870129961119339754,Xiaomi,小米note
699,-2681574002656330969,Xiaomi,红米2A
700,6287484350967231599,Samsung,Galaxy A5
701,-5881068712521819568,Huawei,荣耀6
702,-6613678738640312317,Samsung,Galaxy A7
703,1973271966574718365,Huawei,荣耀6 Plus
704,6521697031229025719,Xiaomi,F103S
705,-8065377313175603905,Coolpad,5951
706,5841629879834737452,Cool,H1
707,-8657953338844469128,Samsung,A820
708,3049025869711388385,Meizu,魅蓝Note 2
709,-5604495285163491991,OPPO,R7s
710,-6455663014193846485,Xiaomi,红米Note2
711,2663269343476696062,Huawei,Ascend P8
712,-14105415011831709,Samsung,G7200
713,7204876252521658312,Huawei,荣耀6
714,-2026216417578608139,OPPO,Find 7
715,5374353753405302214,OPPO,R831T
716,-1496354896607560502,Samsung,Galaxy Mega 2
717,-8114512684649636353,Huawei,荣耀U8860
718,8259287871071015114,Newman,纽扣
719,-9220329415676028483,Huawei,荣耀7i
720,6261900729835972204,Samsung,Galaxy S4
721,-6032383785882294470,Meizu,MX4 Pro
722,-525881051018442268,Xiaomi,MI 2
723,-3050561678951841061,waveguide,LT01
724,-3769304558211721968,Letv,超级手机1
725,-1016061600547378965,vivo,Y11
726,7972713665384905246,Samsung,Galaxy Win
727,-3522956814586117664,Xiaomi,红米1S
728,1656935961968903652,Samsung,Galaxy S6
729,-366723647761662479,Qiku,青春版
730,-7039966667079614378,OPPO,Find 5
731,1647203199061659015,Mito,2
732,4546404614610892277,Huawei,G610S
733,-2476776422999032109,vivo,Y17T
734,-6018955683292149022,Xiaomi,MI 3
735,6371545876981846148,Letv,超级手机1s
736,7917108487416320268,Samsung,Galaxy S5
737,8435078261389441578,Huawei,荣耀畅玩4C
738,-4782559085717764295,Samsung,Galaxy S2
739,5806195678163617252,Meizu,魅蓝2
740,8046659641337132360,Huawei,Mate 7
741,-7599413770008200483,Huawei,Y635
742,7512699476912073095,Huawei,荣耀畅玩平板T1
743,3536504798521881339,One plus,One
744,7860980889132331695,vivo,X5V
745,-1733117552016656215,vivo,Xperia Neo
746,-7700694289953571769,Xiaomi,MI 4
747,6008741943209972580,Samsung,Galaxy Trend DUOS 2
748,2203394907874796686,Xiaomi,MI 4
749,5368902354233758163,Huawei,荣耀X2
750,5495249163992476507,Huawei,G7 Plus
751,-518792476757074260,Huawei,荣耀畅玩4C
752,-2318478566232647801,vivo,Y13L
753,4833445451549637058,Samsung,Galaxy Core Prime
754,9220814716773471568,Huawei,荣耀畅玩4C
755,-932921546133449589,vivo,Y33
756,6213246702599011191,Qiku,旗舰版
757,6221615192187743553,Huawei,荣耀6 Plus
758,-2017138441577836771,Huawei,Ascend P8
759,-4833379251181200577,Meizu,MX5
760,-2781544328456780865,vivo,Y27
761,-8275554294983267625,Xiaomi,MI 2S
762,-4098252593943387569,Meizu,魅蓝2
763,1348316986288517029,Haier,HT-I860
764,-1168969471875715272,OPPO,R3
765,-2862822241356910925,Letv,超级手机1
766,5744776019569825913,Xiaomi,note顶配版
767,-4892370320156460470,vivo,X5SL
768,-8510808941853229594,Coolpad,8056
769,-2625182744218519041,Letv,超级手机1 Pro
770,7949164673631641875,Coolpad,F2
771,-3829688950654535502,Samsung,Galaxy J5
772,-1963846104379440566,hammer,坚果手机
773,8936918723174155879,Huawei,Ascend P8
774,-6934442683573811805,OPPO,Find 7
775,7161746773249853666,OPPO,R7s
776,7816447071566673220,OPPO,R7s
777,-777788491668680046,Samsung,Galaxy A5
778,7290126121975207607,Letv,超级手机1s
779,6496968396895736915,Xiaomi,小米4C
780,6211304737708473120,Samsung,Galaxy Note 2
781,-8529149429243083482,Samsung,Galaxy S6 Edge+
782,7914377325054585046,Samsung,Galaxy Note 2
783,7077117009168720781,Huawei,荣耀6
784,-4741058902664499842,Samsung,Galaxy Note 4
785,3515871557326659010,Xiaomi,红米note
786,-1764265528613469893,HTC,EVO 3D X515m
787,1078526401680910364,Huawei,荣耀畅玩4C
788,-5362834190551349309,Xiaomi,S7
789,-5511375059855617140,vivo,X3L
790,5712727019425693578,vivo,X5Pro
791,-1896279623182519856,Xiaomi,MI 4
792,7832544583796363090,Xiaomi,红米note增强版
793,-6890468037818637022,OPPO,Find 5
794,-7026216694865648047,Huawei,荣耀7
795,744446862936909238,China Mobile,A1
796,-1186717375231530845,Verbal letter,红辣椒 X1
797,7089351196763747541,Samsung,Galaxy A3
798,4188269494380446446,Huawei,畅享5
799,-6388113119250246771,Meizu,魅蓝2
800,-1074073532834677895,Meizu,魅蓝2
801,-601310504164229955,Samsung,Galaxy S4
802,3526234518931125324,Meizu,MX5
803,-6510843845813660268,Coolpad,春雷HD
804,-448640012476664702,OPPO,R7s
805,7169309669109413698,Meizu,MX5
806,36809390168341263,Xiaomi,MI 3
807,2041939350419521873,OPPO,R831S
808,-6596650220524343185,Huawei,荣耀畅玩4X
809,9075163376881089865,Meizu,魅蓝
810,7243267928675423109,Meizu,MX5
811,8413111501124118028,Meizu,MX2
812,-5816137246529494489,Samsung,Galaxy S2 HD LTE E120S
813,6333552021086833084,OPPO,R7s
814,-1047938050922065058,Xiaomi,红米Note2
815,6595071769891245122,Meizu,MX3
816,885625860655559810,Samsung,Galaxy S4
817,-496589561602554886,Huawei,荣耀6
818,2989044052038527004,Meizu,魅蓝metal
819,-4724466252159725430,Samsung,Galaxy Note 3
820,5421896871435913951,Dove,L5Pro
821,6864479430370194275,Huawei,荣耀畅玩4C
822,-3508086428347327450,OPPO,R7
823,-775570164044934129,Huawei,荣耀6
824,-3581638433747322064,Coolpad,ivvi 小i
825,-7888283235288884444,vivo,X5Pro
826,-5191502902158862914,Huawei,G520-5000
827,-5062468050206549212,Xiaomi,MI 3
828,-2357456487726345217,Huawei,荣耀畅玩4C运动版
829,718920408663594432,China Mobile,A1
830,2356249720327613608,Huawei,麦芒3
831,-5066806505531305585,Samsung,Galaxy S3
832,5587299174818302747,vivo,Y11
833,-1314107400664253340,Samsung,乐檬K3 Note
834,4216490986978714902,Huawei,荣耀畅玩4
835,-6375842776655091182,Samsung,Galaxy Note 2
836,6605092712387230490,Samsung,Galaxy S6 Edge+
837,-1600078333581141373,OPPO,A31
838,-5906213836724865027,Meizu,魅蓝Note 2
839,2150232767821225076,OPPO,A31
840,1737015155828239674,Xiaomi,红米note
841,5791307901278058100,Xiaomi,红米Note2
842,-3915877968291400859,Samsung,Galaxy Mega 5.8
843,3782408431401839132,Huawei,Ascend G700
844,-1995947520837305456,Xiaomi,小米4C
845,-8481940955585675877,Lenovo,小鲜2
846,8615844849981600425,OPPO,R7s
847,3983941396233045794,Meizu,魅蓝NOTE
848,1473780295278851090,LG,Nexus 4
849,-7848419572181864123,Meizu,MX3
850,-4770665524963152598,Samsung,Galaxy Note 2
851,201386766080401244,OPPO,R7s
852,-978772258710283746,Quality rice,3
853,-818204222150792438,OPPO,R827T
854,4078142765433407133,Xiaomi,MI 3
855,-3379836880402292183,Huawei,Ascend P8
856,6243006180739607848,Qiku,青春版
857,-2020898117711399218,Huawei,G520-0000
858,943440779038509028,Samsung,黄金斗士A8
859,3213871371985664389,Samsung,Galaxy Grand 2
860,1752868908870390633,OPPO,R819T
861,-7416985841941749822,Meizu,MX2
862,8815855671405494146,Huawei,Ascend P6
863,190686394309053200,Xiaomi,红米Note2
864,7056817173749843291,Meizu,魅蓝NOTE
865,-9049555258916619903,Xiaomi,MI 4
866,-5053976733101983425,Huawei,荣耀6
867,-3144146727981396085,Qiku,青春版
868,-9041093408935444716,Xiaomi,ELIFE E3T
869,-2778250614059905203,OPPO,A11
870,-431133538929858168,OPPO,R7 Plus
871,-5610421027714836089,Huawei,荣耀4A
872,-7768356254616628678,vivo,X5Pro
873,-2212476547364571124,Huawei,荣耀3C
874,6943174280924065237,Meizu,MX5
875,3176194728720347255,Meizu,MX2
876,-1801490450239301780,Huawei,荣耀3X畅玩版
877,-56881983628431732,Samsung,Galaxy Note 3
878,6172572317374995170,Huawei,荣耀畅玩4X
879,6918547066643722601,Xiaomi,小米note
880,993169738452493488,Xiaomi,红米note
881,6636673746754895400,Samsung,Galaxy Note 3
882,2928069802408497339,Samsung,大器2
883,-1417434283135886815,Xiaomi,红米Note2
884,9198845453596341745,Xiaomi,MI 4
885,1253227661889871039,Lenovo,U960E
886,-1382407583251058882,Samsung,联想黄金斗士S8
887,-3907069733141709317,Coolpad,5950
888,3923347229795037130,Xiaomi,红米note
889,8439646018853025153,Lenovo,Q519T
890,3726032794587414882,Xiaomi,MI 4
891,4578671354073885291,Samsung,Galaxy Tab P6800
892,7225196039394391843,vivo,X5M
893,-4155616304078959339,Samsung,A398t
894,-4568222392296564148,Xiaomi,红米note
895,8149617133055778102,Coolpad,锋尚
896,8197781397479214891,OPPO,R7s
897,-2017595012464941176,Meizu,MX5
898,-5716820110976019406,Coolpad,大神F1
899,5348248010994239806,Nubian,Z5S
900,-2181794849874381298,Meizu,MX5
901,4194904613428536610,Samsung,Galaxy S6
902,4492577461646330743,Xiaomi,MI 4
903,-5094069074644739629,Huawei,Y511-T00
904,-7767450056743072373,Xiaomi,MI One C1
905,-4325457721995505927,Samsung,Galaxy S6 Edge+
906,-3062847820076326565,Meizu,MX4
907,-2584491445166599151,Letv,超级手机1s
908,-7143214399940601941,Coolpad,8085q
909,7148886986964963710,Xiaomi,MI 3
910,-2351344540810816117,Meizu,魅蓝NOTE
911,-1573946715098841318,Samsung,Galaxy Note 3
912,1805011600777023924,Xiaomi,小米4C
913,2168627452299660371,Samsung,A3900
914,3341777868534040711,Samsung,Galaxy A7
915,144874224208454955,Xiaomi,红米2A
916,2441420818562492669,Xiaomi,MI 2S
917,8852753096977949297,Samsung,Galaxy Note 4
918,-5378794851052793673,Lenovo,V5 Max
919,-3831171178227070749,Xiaomi,红米Note2
920,-1902425930835916625,vivo,X5Pro
921,8527454030793291298,Meizu,MX4
922,-7225101256015732274,Mito,M4
923,280661188953934848,Dove,L1 mini
924,4262770080843214901,Xiaomi,V188S
925,6422065018405506514,OPPO,R2017
926,-3953475011316043899,YOU,Z1
927,-8191888721324378785,vivo,Xplay
928,-7375094721583849404,Coolpad,大神X7
929,2954415825587477674,Samsung,Galaxy Mega 6.3
930,5998620211529607820,Xiaomi,MI 4
931,-5665023683850359948,Lenovo,Grand X Quad
932,7171236134531981245,Xiaomi,红米note
933,1096002987235898808,Samsung,A320t
934,-7065320926217839078,Coolpad,大神F2
935,999151872644097178,Samsung,Galaxy Win
936,786981995421925293,hammer,坚果手机
937,-541585869729658509,Coolpad,F2
938,-5926434628041064644,Huawei,荣耀6 Plus
939,-247101547489737940,Samsung,Galaxy S4
940,1176663347292424756,Samsung,Galaxy S3
941,-1479680772549840351,LG,G2
942,7631983432056175750,OPPO,R7
943,-3782629191381881732,Meizu,MX3
944,6704729747003521657,OPPO,A11
945,8084414836678066738,Huawei,荣耀6
946,8303319773110307422,Samsung,Galaxy Core Advance
947,2449456087272892213,Huawei,Ascend P7
948,-6041004850766014554,Xiaomi,红米Note2
949,4517258840667552246,Huawei,荣耀3X畅玩版
950,-7510460483069629861,vivo,Y28L
951,-228858659732957627,OPPO,R3
952,-2029040672686128445,Letv,超级手机1 Pro
953,8325066989797661200,Meizu,MX5
954,7200498978292107545,One plus,One
955,5382912136614411662,Huawei,畅享5
956,6987067703445953663,Xiaomi,小米note
957,-6619271802443323219,vivo,Y27
958,863582805794095352,Xiaomi,红米note
959,5134053496576199176,Coolpad,8720L
960,-7888236399131702184,Samsung,Galaxy A5
961,6361183301650954963,Nubian,Z9 mini
962,3093542724625382188,Samsung,Galaxy Note 4
963,839313906025955169,HTC,Desire 820
964,3294501093381328569,Coolpad,大神F1Plus
965,-1989516754925644462,Xiaomi,MI 3
966,3824728257865789049,Xiaomi,小米4C
967,-5217740995807719756,OPPO,R1
968,-3802427723697427236,Samsung,Galaxy S3
969,1910547674512576292,Xiaomi,MI 4
970,2001895845457609561,Xiaomi,红米2
971,-3652889105001170696,OPPO,R819T
972,5955687117376620511,Xiaomi,红米2
973,5061560465438648520,Samsung,Galaxy Note 3
974,8873841635270921154,vivo,Y22IL
975,4940719731988088174,Huawei,麦芒4
976,-6632023355219065757,Huawei,荣耀3X畅玩版
977,4752002316209122585,Letv,超级手机1 Pro
978,-7244418047535236713,Xiaomi,红米note增强版
979,2556725056831236859,Listen to rhyme,小苹果
980,-713194803110441294,Huawei,荣耀6 plus
981,-4229204516857154485,Samsung,Galaxy Note 3 Lite
982,-402888407204442625,Huawei,Ascend P6
983,-1697552340834216857,Huawei,荣耀畅玩4X
984,-6774657237483233599,Samsung,SHV-E210L
985,7429401285879122823,Letv,超级手机1s
986,-7209883206200284698,OPPO,R827T
987,-5391105048349753147,vivo,Xplay
988,9079833045435977094,Xiaomi,MI 2S
989,-5156286828196324825,TCL,乐玩
990,-8759458095274426585,Xiaomi,红米Note2
991,-1861491642185753305,Huawei,荣耀6 Plus
992,4758040335221313670,Meizu,魅蓝Note 2
993,7709422018359167503,OPPO,1107
994,3952233246024918467,Letv,超级手机1s
995,-4853192977861512441,Huawei,荣耀6 Plus
996,3019846990538271040,Letv,超级手机1s
997,3405374288639186785,Huawei,荣耀3C
998,1456405535638155153,Huawei,荣耀7
999,-1057555548944468617,Letv,超级手机1s
1000,7200538268001704928,Samsung,Galaxy Grand Prime
1001,-5149319641137082546,Letv,超级手机1 Pro
1002,5731438570447571393,OPPO,R1C
1003,8156315557191538501,Qiku,青春版
1004,-6380328381524615386,Samsung,Galaxy A5
1005,799012334669472052,Huawei,荣耀畅玩4C
1006,4503140956878596452,OPPO,R1C
1007,4861881467690847114,vivo,Y27
1008,-5126998540960388927,Xiaomi,红米2A
1009,-6656693460877793890,Huawei,荣耀畅玩4C
1010,3291994404018033467,OPPO,A11
1011,-261407206838346002,Xiaomi,红米note增强版
1012,8670438865866124796,Samsung,Galaxy Grand 2
1013,-2860787238231950502,Samsung,Galaxy Note
1014,-7199173159952384948,Xiaomi,红米2A
1015,-3712957678623874481,Xiaomi,F103
1016,-604128781742459772,vivo,Y928
1017,-4330778363136800569,Samsung,Galaxy Note 3
1018,8187077785878826630,HTC,One
1019,6343060625773773312,Huawei,荣耀7i
1020,-3742143025856662038,Xiaomi,红米2
1021,-3106161839653383834,Xiaomi,红米note
1022,-6599259914322138891,Samsung,Galaxy Ace 3
1023,-511094826260470637,Meizu,MX3
1024,-2337327764640907685,Huawei,Ascend P7
1025,-1059443359906468301,Huawei,荣耀6
1026,6068041951921809123,Letv,超级手机1s
1027,1431970541545445161,Samsung,Galaxy S5
1028,-1302316215156218582,Meizu,魅蓝Note 2
1029,-87037167798670725,Xiaomi,红米Note2
1030,-8910726015821561147,Meizu,MX5
1031,-5080339439084765422,Samsung,Galaxy S4
1032,4219144910320227488,OPPO,R821T
1033,3361268064623521367,Samsung,Galaxy Note 2
1034,4156237729875189705,Xiaomi,红米2A
1035,1430294198738749393,Meizu,MX5
1036,-7774831464505707834,Coolpad,大神Note3
1037,-6407723347152646823,Huawei,荣耀4A
1038,-6166894653553518110,Huawei,荣耀畅玩4X
1039,-2621687159092364062,Xiaomi,红米2
1040,2301856544162047340,Letv,超级手机1
1041,-5258638327123068823,Samsung,Galaxy Win
1042,5764514051089791065,vivo,Y11
1043,-6540882717658606312,Huawei,麦芒4
1044,1673157818547060474,Xiaomi,MI 2A
1045,-3728371413807390060,OPPO,R7s
1046,8776037137544078263,OPPO,R831S
1047,-2885977155535060505,vivo,Y13
1048,-1630948530275800614,Huawei,Ascend P8
1049,2618384363257327271,Motorola,Moto X
1050,3844306992852629013,Samsung,Galaxy A7
1051,-1561191478758443427,vivo,Y13L
1052,-6376761196527228821,Huawei,Y321C
1053,-4197976570205368771,Xiaomi,红米note
1054,6045891585680393354,Meizu,MX2
1055,5348833634646558279,Samsung,乐檬K3 Note
1056,-7488341154519589053,vivo,Xperia Z2
1057,7359484302062990415,Coolpad,5951
1058,-829111011486575074,Xiaomi,MI 4
1059,4287267219661306358,Samsung,I9118
1060,2256741126899205729,Meizu,MX4
1061,6454067711017256409,OPPO,R7s
1062,-1344978532383476535,Coolpad,8750
1063,-6054216222951404737,vivo,Y27
1064,8158895564554122413,Xiaomi,红米note增强版
1065,7923052108224016996,Xiaomi,S5.1
1066,1488749801631935378,Huawei,荣耀畅玩4C
1067,-4387656052472721653,Meizu,MX5
1068,-7318025637245276046,Xiaomi,MI 2
1069,-4240124544689445579,Xiaomi,红米2A
1070,-5955978533556862031,Huawei,荣耀3C
1071,-6643066431932971275,Huawei,荣耀畅玩5X
1072,8331312562163320053,Samsung,K860i
1073,2724251547710123806,Huawei,Ascend P8
1074,1916640935310360292,Coolpad,大神F1
1075,-3897832549268550764,Huawei,G730-C00
1076,-7755300786923885981,OPPO,N1T
1077,1134183847275238296,Samsung,联想黄金斗士S8
1078,-7660578722380213922,Huawei,P8 Lite
1079,-3550531983428550153,Xiaomi,MI 2S
1080,4601536635216115149,Samsung,A708t
1081,2234527901114558913,Meizu,魅蓝2
1082,4870206386291361221,Meizu,MX3
1083,-8755488488682390946,Xiaomi,MI 2S
1084,2485713427822256455,Huawei,荣耀畅玩4C
1085,-1912200058737250132,Xiaomi,红米
1086,-864197741452560842,Xiaomi,红米2
1087,2184000407660213596,Xiaomi,红米note
1088,5771116743313425300,hammer,坚果手机
1089,-959596655139903761,Xiaomi,红米2A
1090,851113116339138802,Meizu,MX5
1091,1519724123335875788,Samsung,A670t
1092,8176651603203164721,Samsung,S658t
1093,-7293335867687004212,Samsung,Galaxy On7
1094,-511204304994698389,Xiaomi,MI 3
1095,8556525675329328487,Huawei,Ascend P7
1096,-4042283520937698022,HTC,Desire 820 Mini
